date,time,number,temp,site,dss
2010-01-09,04:01:00,6,12.5,PA,18.6666666666667
2010-01-09,05:01:00,6,11.5,PA,18.6666666666667
2010-01-09,06:01:00,6,11,PA,18.6666666666667
2010-01-09,07:01:00,6,12,PA,18.6666666666667
2010-01-09,08:01:00,6,13.5,PA,18.6666666666667
2010-01-09,09:01:00,6,18,PA,18.6666666666667
2010-01-09,10:01:00,6,20.5,PA,18.6666666666667
2010-01-09,11:01:00,6,18.5,PA,18.6666666666667
2010-01-09,12:01:00,6,20.5,PA,18.6666666666667
2010-01-09,13:01:00,6,21.5,PA,18.6666666666667
2010-01-09,14:01:00,6,17,PA,18.6666666666667
2010-01-09,15:01:00,6,17,PA,18.6666666666667
2010-01-09,16:01:00,6,17,PA,18.6666666666667
2010-01-09,17:01:00,6,17.5,PA,18.6666666666667
2010-01-09,18:01:00,6,19.5,PA,18.6666666666667
2010-01-09,19:01:00,6,19.5,PA,18.6666666666667
2010-01-09,20:01:00,6,18,PA,18.6666666666667
2010-01-09,21:01:00,6,16.5,PA,18.6666666666667
2010-01-09,22:01:00,6,15.5,PA,18.6666666666667
2010-01-09,23:01:00,6,15,PA,18.6666666666667
2010-01-10,00:01:00,6,14.5,PA,19.6666666666667
2010-01-10,01:01:00,6,15,PA,19.6666666666667
2010-01-10,02:01:00,6,16,PA,19.6666666666667
2010-01-10,03:01:00,6,16.5,PA,19.6666666666667
2010-01-10,04:01:00,6,16.5,PA,19.6666666666667
2010-01-10,05:01:00,6,16,PA,19.6666666666667
2010-01-10,06:01:00,6,15,PA,19.6666666666667
2010-01-10,07:01:00,6,15,PA,19.6666666666667
2010-01-10,08:01:00,6,15,PA,19.6666666666667
2010-01-10,09:01:00,6,15.5,PA,19.6666666666667
2010-01-10,10:01:00,6,15.5,PA,19.6666666666667
2010-01-10,11:01:00,6,19,PA,19.6666666666667
2010-01-10,12:01:00,6,20.5,PA,19.6666666666667
2010-01-10,13:01:00,6,19,PA,19.6666666666667
2010-01-10,14:01:00,6,19,PA,19.6666666666667
2010-01-10,15:01:00,6,17,PA,19.6666666666667
2010-01-10,16:01:00,6,17,PA,19.6666666666667
2010-01-10,17:01:00,6,17.5,PA,19.6666666666667
2010-01-10,18:01:00,6,18.5,PA,19.6666666666667
2010-01-10,19:01:00,6,17.5,PA,19.6666666666667
2010-01-10,20:01:00,6,18,PA,19.6666666666667
2010-01-10,21:01:00,6,17,PA,19.6666666666667
2010-01-10,22:01:00,6,16,PA,19.6666666666667
2010-01-10,23:01:00,6,15,PA,19.6666666666667
2010-01-11,00:01:00,6,14,PA,20.6666666666667
2010-01-11,01:01:00,6,13,PA,20.6666666666667
2010-01-11,02:01:00,6,13,PA,20.6666666666667
2010-01-11,03:01:00,6,14.5,PA,20.6666666666667
2010-01-11,04:01:00,6,15.5,PA,20.6666666666667
2010-01-11,05:01:00,6,15.5,PA,20.6666666666667
2010-01-11,06:01:00,6,14,PA,20.6666666666667
2010-01-11,07:01:00,6,12.5,PA,20.6666666666667
2010-01-11,08:01:00,6,14.5,PA,20.6666666666667
2010-01-11,09:01:00,6,17.5,PA,20.6666666666667
2010-01-11,10:01:00,6,21,PA,20.6666666666667
2010-01-11,11:01:00,6,25.5,PA,20.6666666666667
2010-01-11,12:01:00,6,29,PA,20.6666666666667
2010-01-11,13:01:00,6,32,PA,20.6666666666667
2010-01-11,14:01:00,6,32.5,PA,20.6666666666667
2010-01-11,15:01:00,6,19,PA,20.6666666666667
2010-01-11,16:01:00,6,17.5,PA,20.6666666666667
2010-01-11,17:01:00,6,17.5,PA,20.6666666666667
2010-01-11,18:01:00,6,17.5,PA,20.6666666666667
2010-01-11,19:01:00,6,16,PA,20.6666666666667
2010-01-11,20:01:00,6,16,PA,20.6666666666667
2010-01-11,21:01:00,6,15,PA,20.6666666666667
2010-01-11,22:01:00,6,13.5,PA,20.6666666666667
2010-01-11,23:01:00,6,13.5,PA,20.6666666666667
2010-01-12,00:01:00,6,12.5,PA,21.6666666666667
2010-01-12,01:01:00,6,13.5,PA,21.6666666666667
2010-01-12,02:01:00,6,13.5,PA,21.6666666666667
2010-01-12,03:01:00,6,14,PA,21.6666666666667
2010-01-12,04:01:00,6,14,PA,21.6666666666667
2010-01-12,05:01:00,6,15.5,PA,21.6666666666667
2010-01-12,06:01:00,6,16,PA,21.6666666666667
2010-01-12,07:01:00,6,15,PA,21.6666666666667
2010-01-12,08:01:00,6,15.5,PA,21.6666666666667
2010-01-12,09:01:00,6,20.5,PA,21.6666666666667
2010-01-12,10:01:00,6,25,PA,21.6666666666667
2010-01-12,11:01:00,6,26,PA,21.6666666666667
2010-01-12,12:01:00,6,27,PA,21.6666666666667
2010-01-12,13:01:00,6,29,PA,21.6666666666667
2010-01-12,14:01:00,6,28.5,PA,21.6666666666667
2010-01-12,15:01:00,6,31.5,PA,21.6666666666667
2010-01-12,16:01:00,6,31,PA,21.6666666666667
2010-01-12,17:01:00,6,19,PA,21.6666666666667
2010-01-12,18:01:00,6,18,PA,21.6666666666667
2010-01-12,19:01:00,6,18,PA,21.6666666666667
2010-01-12,20:01:00,6,16.5,PA,21.6666666666667
2010-01-12,21:01:00,6,16,PA,21.6666666666667
2010-01-12,22:01:00,6,15.5,PA,21.6666666666667
2010-01-12,23:01:00,6,15,PA,21.6666666666667
2010-01-13,00:01:00,6,14.5,PA,22.6666666666667
2010-01-13,01:01:00,6,14.5,PA,22.6666666666667
2010-01-13,02:01:00,6,14.5,PA,22.6666666666667
2010-01-13,03:01:00,6,14.5,PA,22.6666666666667
2010-01-13,04:01:00,6,14,PA,22.6666666666667
2010-01-13,05:01:00,6,14,PA,22.6666666666667
2010-01-13,06:01:00,6,15.5,PA,22.6666666666667
2010-01-13,07:01:00,6,15,PA,22.6666666666667
2010-01-13,08:01:00,6,15,PA,22.6666666666667
2010-01-13,09:01:00,6,17,PA,22.6666666666667
2010-01-13,10:01:00,6,20.5,PA,22.6666666666667
2010-01-13,11:01:00,6,23.5,PA,22.6666666666667
2010-01-13,12:01:00,6,26.5,PA,22.6666666666667
2010-01-13,13:01:00,6,30.5,PA,22.6666666666667
2010-01-13,14:01:00,6,32,PA,22.6666666666667
2010-01-13,15:01:00,6,32,PA,22.6666666666667
2010-01-13,16:01:00,6,31,PA,22.6666666666667
2010-01-13,17:01:00,6,19.5,PA,22.6666666666667
2010-01-13,18:01:00,6,18.5,PA,22.6666666666667
2010-01-13,19:01:00,6,18.5,PA,22.6666666666667
2010-01-13,20:01:00,6,18,PA,22.6666666666667
2010-01-13,21:01:00,6,16,PA,22.6666666666667
2010-01-13,22:01:00,6,15.5,PA,22.6666666666667
2010-01-13,23:01:00,6,14.5,PA,22.6666666666667
2010-01-14,00:01:00,6,14,PA,23.6666666666667
2010-01-14,01:01:00,6,13,PA,23.6666666666667
2010-01-14,02:01:00,6,13,PA,23.6666666666667
2010-01-14,03:01:00,6,13,PA,23.6666666666667
2010-01-14,04:01:00,6,12.5,PA,23.6666666666667
2010-01-14,05:01:00,6,12,PA,23.6666666666667
2010-01-14,06:01:00,6,12,PA,23.6666666666667
2010-01-14,07:01:00,6,16,PA,23.6666666666667
2010-01-14,08:01:00,6,16,PA,23.6666666666667
2010-01-14,09:01:00,6,18,PA,23.6666666666667
2010-01-14,10:01:00,6,25.5,PA,23.6666666666667
2010-01-14,11:01:00,6,28,PA,23.6666666666667
2010-01-14,12:01:00,6,29,PA,23.6666666666667
2010-01-14,13:01:00,6,30,PA,23.6666666666667
2010-01-14,14:01:00,6,30.5,PA,23.6666666666667
2010-01-14,15:01:00,6,31,PA,23.6666666666667
2010-01-14,16:01:00,6,29,PA,23.6666666666667
2010-01-14,17:01:00,6,26.5,PA,23.6666666666667
2010-01-14,18:01:00,6,20,PA,23.6666666666667
2010-01-14,19:01:00,6,18.5,PA,23.6666666666667
2010-01-14,20:01:00,6,18,PA,23.6666666666667
2010-01-14,21:01:00,6,17,PA,23.6666666666667
2010-01-14,22:01:00,6,16,PA,23.6666666666667
2010-01-14,23:01:00,6,16,PA,23.6666666666667
2010-01-15,00:01:00,6,16,PA,24.6666666666667
2010-01-15,01:01:00,6,16,PA,24.6666666666667
2010-01-15,02:01:00,6,17,PA,24.6666666666667
2010-01-15,03:01:00,6,17.5,PA,24.6666666666667
2010-01-15,04:01:00,6,18,PA,24.6666666666667
2010-01-15,05:01:00,6,17.5,PA,24.6666666666667
2010-01-15,06:01:00,6,17.5,PA,24.6666666666667
2010-01-15,07:01:00,6,18,PA,24.6666666666667
2010-01-15,08:01:00,6,16,PA,24.6666666666667
2010-01-15,09:01:00,6,15.5,PA,24.6666666666667
2010-01-15,10:01:00,6,20.5,PA,24.6666666666667
2010-01-15,11:01:00,6,27,PA,24.6666666666667
2010-01-15,12:01:00,6,29,PA,24.6666666666667
2010-01-15,13:01:00,6,30.5,PA,24.6666666666667
2010-01-15,14:01:00,6,32,PA,24.6666666666667
2010-01-15,15:01:00,6,32.5,PA,24.6666666666667
2010-01-15,16:01:00,6,32,PA,24.6666666666667
2010-01-15,17:01:00,6,31,PA,24.6666666666667
2010-01-15,18:01:00,6,29.5,PA,24.6666666666667
2010-01-15,19:01:00,6,18.5,PA,24.6666666666667
2010-01-15,20:01:00,6,18.5,PA,24.6666666666667
2010-01-15,21:01:00,6,17,PA,24.6666666666667
2010-01-15,22:01:00,6,17.5,PA,24.6666666666667
2010-01-15,23:01:00,6,17.5,PA,24.6666666666667
2010-01-16,00:01:00,6,17,PA,25.6666666666667
2010-01-16,01:01:00,6,16,PA,25.6666666666667
2010-01-16,02:01:00,6,15.5,PA,25.6666666666667
2010-01-16,03:01:00,6,15.5,PA,25.6666666666667
2010-01-16,04:01:00,6,15,PA,25.6666666666667
2010-01-16,05:01:00,6,14.5,PA,25.6666666666667
2010-01-16,06:01:00,6,13.5,PA,25.6666666666667
2010-01-16,07:01:00,6,14,PA,25.6666666666667
2010-01-16,08:01:00,6,14,PA,25.6666666666667
2010-01-16,09:01:00,6,13.5,PA,25.6666666666667
2010-01-16,10:01:00,6,14,PA,25.6666666666667
2010-01-16,11:01:00,6,14.5,PA,25.6666666666667
2010-01-16,12:01:00,6,19,PA,25.6666666666667
2010-01-16,13:01:00,6,22,PA,25.6666666666667
2010-01-16,14:01:00,6,22.5,PA,25.6666666666667
2010-01-16,15:01:00,6,23.5,PA,25.6666666666667
2010-01-16,16:01:00,6,22.5,PA,25.6666666666667
2010-01-16,17:01:00,6,21,PA,25.6666666666667
2010-01-16,18:01:00,6,19,PA,25.6666666666667
2010-01-16,19:01:00,6,16,PA,25.6666666666667
2010-01-16,20:01:00,6,15.5,PA,25.6666666666667
2010-01-16,21:01:00,6,15.5,PA,25.6666666666667
2010-01-16,22:01:00,6,15.5,PA,25.6666666666667
2010-01-16,23:01:00,6,15.5,PA,25.6666666666667
2010-01-17,00:01:00,6,14.5,PA,26.6666666666667
2010-01-17,01:01:00,6,13.5,PA,26.6666666666667
2010-01-17,02:01:00,6,13,PA,26.6666666666667
2010-01-17,03:01:00,6,12.5,PA,26.6666666666667
2010-01-17,04:01:00,6,12,PA,26.6666666666667
2010-01-17,05:01:00,6,12,PA,26.6666666666667
2010-01-17,06:01:00,6,11.5,PA,26.6666666666667
2010-01-17,07:01:00,6,12,PA,26.6666666666667
2010-01-17,08:01:00,6,14,PA,26.6666666666667
2010-01-17,09:01:00,6,14.5,PA,26.6666666666667
2010-01-17,10:01:00,6,15,PA,26.6666666666667
2010-01-17,11:01:00,6,15,PA,26.6666666666667
2010-01-17,12:01:00,6,15.5,PA,26.6666666666667
2010-01-17,13:01:00,6,27.5,PA,26.6666666666667
2010-01-17,14:01:00,6,32,PA,26.6666666666667
2010-01-17,15:01:00,6,33,PA,26.6666666666667
2010-01-17,16:01:00,6,31.5,PA,26.6666666666667
2010-01-17,17:01:00,6,27.5,PA,26.6666666666667
2010-01-17,18:01:00,6,22.5,PA,26.6666666666667
2010-01-17,19:01:00,6,20.5,PA,26.6666666666667
2010-01-17,20:01:00,6,17.5,PA,26.6666666666667
2010-01-17,21:01:00,6,17,PA,26.6666666666667
2010-01-17,22:01:00,6,16.5,PA,26.6666666666667
2010-01-17,23:01:00,6,16.5,PA,26.6666666666667
2010-01-18,00:01:00,6,13,PA,27.6666666666667
2010-01-18,01:01:00,6,13,PA,27.6666666666667
2010-01-18,02:01:00,6,13,PA,27.6666666666667
2010-01-18,03:01:00,6,13,PA,27.6666666666667
2010-01-18,04:01:00,6,13,PA,27.6666666666667
2010-01-18,05:01:00,6,12.5,PA,27.6666666666667
2010-01-18,06:01:00,6,12,PA,27.6666666666667
2010-01-18,07:01:00,6,13,PA,27.6666666666667
2010-01-18,08:01:00,6,16,PA,27.6666666666667
2010-01-18,09:01:00,6,17.5,PA,27.6666666666667
2010-01-18,10:01:00,6,15.5,PA,27.6666666666667
2010-01-18,11:01:00,6,16,PA,27.6666666666667
2010-01-18,12:01:00,6,19,PA,27.6666666666667
2010-01-18,13:01:00,6,27.5,PA,27.6666666666667
2010-01-18,14:01:00,6,30,PA,27.6666666666667
2010-01-18,15:01:00,6,31,PA,27.6666666666667
2010-01-18,16:01:00,6,30.5,PA,27.6666666666667
2010-01-18,17:01:00,6,29.5,PA,27.6666666666667
2010-01-18,18:01:00,6,26.5,PA,27.6666666666667
2010-01-18,19:01:00,6,25,PA,27.6666666666667
2010-01-18,20:01:00,6,22,PA,27.6666666666667
2010-01-18,21:01:00,6,18,PA,27.6666666666667
2010-01-18,22:01:00,6,17,PA,27.6666666666667
2010-01-18,23:01:00,6,17,PA,27.6666666666667
2010-01-19,00:01:00,6,16.5,PA,28.6666666666667
2010-01-19,01:01:00,6,17,PA,28.6666666666667
2010-01-19,02:01:00,6,16.5,PA,28.6666666666667
2010-01-19,03:01:00,6,16.5,PA,28.6666666666667
2010-01-19,04:01:00,6,16.5,PA,28.6666666666667
2010-01-19,05:01:00,6,16.5,PA,28.6666666666667
2010-01-19,06:01:00,6,16,PA,28.6666666666667
2010-01-19,07:01:00,6,17,PA,28.6666666666667
2010-01-19,08:01:00,6,19.5,PA,28.6666666666667
2010-01-19,09:01:00,6,22.5,PA,28.6666666666667
2010-01-19,10:01:00,6,16,PA,28.6666666666667
2010-01-19,11:01:00,6,15.5,PA,28.6666666666667
2010-01-19,12:01:00,6,15.5,PA,28.6666666666667
2010-01-19,13:01:00,6,26,PA,28.6666666666667
2010-01-19,14:01:00,6,29,PA,28.6666666666667
2010-01-19,15:01:00,6,30.5,PA,28.6666666666667
2010-01-19,16:01:00,6,31,PA,28.6666666666667
2010-01-19,17:01:00,6,30,PA,28.6666666666667
2010-01-19,18:01:00,6,29.5,PA,28.6666666666667
2010-01-19,19:01:00,6,28,PA,28.6666666666667
2010-01-19,20:01:00,6,26.5,PA,28.6666666666667
2010-01-19,21:01:00,6,24.5,PA,28.6666666666667
2010-01-19,22:01:00,6,17.5,PA,28.6666666666667
2010-01-19,23:01:00,6,16.5,PA,28.6666666666667
2010-01-20,00:01:00,6,19,PA,29.6666666666667
2010-01-20,01:01:00,6,20,PA,29.6666666666667
2010-01-20,02:01:00,6,20,PA,29.6666666666667
2010-01-20,03:01:00,6,18,PA,29.6666666666667
2010-01-20,04:01:00,6,16,PA,29.6666666666667
2010-01-20,05:01:00,6,15,PA,29.6666666666667
2010-01-20,06:01:00,6,14.5,PA,29.6666666666667
2010-01-20,07:01:00,6,14.5,PA,29.6666666666667
2010-01-20,08:01:00,6,18,PA,29.6666666666667
2010-01-20,09:01:00,6,20,PA,29.6666666666667
2010-01-20,10:01:00,6,16,PA,29.6666666666667
2010-01-20,11:01:00,6,15.5,PA,29.6666666666667
2010-01-20,12:01:00,6,15.5,PA,29.6666666666667
2010-01-20,13:01:00,6,15.5,PA,29.6666666666667
2010-01-20,14:01:00,6,16.5,PA,29.6666666666667
2010-01-20,15:01:00,6,22.5,PA,29.6666666666667
2010-01-20,16:01:00,6,24,PA,29.6666666666667
2010-01-20,17:01:00,6,23,PA,29.6666666666667
2010-01-20,18:01:00,6,19.5,PA,29.6666666666667
2010-01-20,19:01:00,6,19,PA,29.6666666666667
2010-01-20,20:01:00,6,17.5,PA,29.6666666666667
2010-01-20,21:01:00,6,15.5,PA,29.6666666666667
2010-01-20,22:01:00,6,16,PA,29.6666666666667
2010-01-20,23:01:00,6,15.5,PA,29.6666666666667
2010-01-21,00:01:00,6,15.5,PA,30.6666666666667
2010-01-21,01:01:00,6,15.5,PA,30.6666666666667
2010-01-21,02:01:00,6,13.5,PA,30.6666666666667
2010-01-21,03:01:00,6,12.5,PA,30.6666666666667
2010-01-21,04:01:00,6,11.5,PA,30.6666666666667
2010-01-21,05:01:00,6,11,PA,30.6666666666667
2010-01-21,06:01:00,6,10.5,PA,30.6666666666667
2010-01-21,07:01:00,6,11,PA,30.6666666666667
2010-01-21,08:01:00,6,13.5,PA,30.6666666666667
2010-01-21,09:01:00,6,16.5,PA,30.6666666666667
2010-01-21,10:01:00,6,15.5,PA,30.6666666666667
2010-01-21,11:01:00,6,15,PA,30.6666666666667
2010-01-21,12:01:00,6,15.5,PA,30.6666666666667
2010-01-21,13:01:00,6,16,PA,30.6666666666667
2010-01-21,14:01:00,6,16.5,PA,30.6666666666667
2010-01-21,15:01:00,6,21.5,PA,30.6666666666667
2010-01-21,16:01:00,6,23,PA,30.6666666666667
2010-01-21,17:01:00,6,21.5,PA,30.6666666666667
2010-01-21,18:01:00,6,19.5,PA,30.6666666666667
2010-01-21,19:01:00,6,17.5,PA,30.6666666666667
2010-01-21,20:01:00,6,16,PA,30.6666666666667
2010-01-21,21:01:00,6,15,PA,30.6666666666667
2010-01-21,22:01:00,6,16.5,PA,30.6666666666667
2010-01-21,23:01:00,6,17,PA,30.6666666666667
2010-01-22,00:01:00,6,16.5,PA,31.6666666666667
2010-01-22,01:01:00,6,16.5,PA,31.6666666666667
2010-01-22,02:01:00,6,16,PA,31.6666666666667
2010-01-22,03:01:00,6,12.5,PA,31.6666666666667
2010-01-22,04:01:00,6,11.5,PA,31.6666666666667
2010-01-22,05:01:00,6,11.5,PA,31.6666666666667
2010-01-22,06:01:00,6,11,PA,31.6666666666667
2010-01-22,07:01:00,6,11.5,PA,31.6666666666667
2010-01-22,08:01:00,6,14.5,PA,31.6666666666667
2010-01-22,09:01:00,6,18.5,PA,31.6666666666667
2010-01-22,10:01:00,6,22.5,PA,31.6666666666667
2010-01-22,11:01:00,6,25.5,PA,31.6666666666667
2010-01-22,12:01:00,6,17,PA,31.6666666666667
2010-01-22,13:01:00,6,17,PA,31.6666666666667
2010-01-22,14:01:00,6,19.5,PA,31.6666666666667
2010-01-22,15:01:00,6,23.5,PA,31.6666666666667
2010-01-22,16:01:00,6,23.5,PA,31.6666666666667
2010-01-22,17:01:00,6,22.5,PA,31.6666666666667
2010-01-22,18:01:00,6,22,PA,31.6666666666667
2010-01-22,19:01:00,6,19,PA,31.6666666666667
2010-01-22,20:01:00,6,17,PA,31.6666666666667
2010-01-22,21:01:00,6,15.5,PA,31.6666666666667
2010-01-22,22:01:00,6,14.5,PA,31.6666666666667
2010-01-22,23:01:00,6,14,PA,31.6666666666667
2010-01-23,00:01:00,6,14,PA,32.6666666666667
2010-01-23,01:01:00,6,14,PA,32.6666666666667
2010-01-23,02:01:00,6,14,PA,32.6666666666667
2010-01-23,03:01:00,6,14,PA,32.6666666666667
2010-01-23,04:01:00,6,14,PA,32.6666666666667
2010-01-23,05:01:00,6,14,PA,32.6666666666667
2010-01-23,06:01:00,6,13.5,PA,32.6666666666667
2010-01-23,07:01:00,6,14.5,PA,32.6666666666667
2010-01-23,08:01:00,6,16.5,PA,32.6666666666667
2010-01-23,09:01:00,6,19.5,PA,32.6666666666667
2010-01-23,10:01:00,6,22.5,PA,32.6666666666667
2010-01-23,11:01:00,6,25,PA,32.6666666666667
2010-01-23,12:01:00,6,26.5,PA,32.6666666666667
2010-01-23,13:01:00,6,19,PA,32.6666666666667
2010-01-23,14:01:00,6,26,PA,32.6666666666667
2010-01-23,15:01:00,6,29.5,PA,32.6666666666667
2010-01-23,16:01:00,6,30.5,PA,32.6666666666667
2010-01-23,17:01:00,6,29.5,PA,32.6666666666667
2010-01-23,18:01:00,6,27,PA,32.6666666666667
2010-01-23,19:01:00,6,24.5,PA,32.6666666666667
2010-01-23,20:01:00,6,23,PA,32.6666666666667
2010-01-23,21:01:00,6,21,PA,32.6666666666667
2010-01-23,22:01:00,6,19.5,PA,32.6666666666667
2010-01-23,23:01:00,6,18.5,PA,32.6666666666667
2010-01-24,00:01:00,6,17,PA,33.6666666666667
2010-01-24,01:01:00,6,16.5,PA,33.6666666666667
2010-01-24,02:01:00,6,15.5,PA,33.6666666666667
2010-01-24,03:01:00,6,16,PA,33.6666666666667
2010-01-24,04:01:00,6,15,PA,33.6666666666667
2010-01-24,05:01:00,6,15,PA,33.6666666666667
2010-01-24,06:01:00,6,14.5,PA,33.6666666666667
2010-01-24,07:01:00,6,15.5,PA,33.6666666666667
2010-01-24,08:01:00,6,16.5,PA,33.6666666666667
2010-01-24,09:01:00,6,21.5,PA,33.6666666666667
2010-01-24,10:01:00,6,26.5,PA,33.6666666666667
2010-01-24,11:01:00,6,25.5,PA,33.6666666666667
2010-01-24,12:01:00,6,21,PA,33.6666666666667
2010-01-24,13:01:00,6,17,PA,33.6666666666667
2010-01-24,14:01:00,6,16.5,PA,33.6666666666667
2010-01-24,15:01:00,6,16.5,PA,33.6666666666667
2010-01-24,16:01:00,6,17.5,PA,33.6666666666667
2010-01-24,17:01:00,6,18,PA,33.6666666666667
2010-01-24,18:01:00,6,18,PA,33.6666666666667
2010-01-24,19:01:00,6,17,PA,33.6666666666667
2010-01-24,20:01:00,6,16,PA,33.6666666666667
2010-01-24,21:01:00,6,15,PA,33.6666666666667
2010-01-24,22:01:00,6,14.5,PA,33.6666666666667
2010-01-24,23:01:00,6,13.5,PA,33.6666666666667
2010-01-25,00:01:00,6,13,PA,34.6666666666667
2010-01-25,01:01:00,6,12,PA,34.6666666666667
2010-01-25,02:01:00,6,15.5,PA,34.6666666666667
2010-01-25,03:01:00,6,13,PA,34.6666666666667
2010-01-25,04:01:00,6,12,PA,34.6666666666667
2010-01-25,05:01:00,6,11.5,PA,34.6666666666667
2010-01-25,06:01:00,6,12,PA,34.6666666666667
2010-01-25,07:01:00,6,12.5,PA,34.6666666666667
2010-01-25,08:01:00,6,15.5,PA,34.6666666666667
2010-01-25,09:01:00,6,18,PA,34.6666666666667
2010-01-25,10:01:00,6,18,PA,34.6666666666667
2010-01-25,11:01:00,6,19,PA,34.6666666666667
2010-01-25,12:01:00,6,20.5,PA,34.6666666666667
2010-01-25,13:01:00,6,28.5,PA,34.6666666666667
2010-01-25,14:01:00,6,18,PA,34.6666666666667
2010-01-25,15:01:00,6,18.5,PA,34.6666666666667
2010-01-25,16:01:00,6,23.5,PA,34.6666666666667
2010-01-25,17:01:00,6,24.5,PA,34.6666666666667
2010-01-25,18:01:00,6,23.5,PA,34.6666666666667
2010-01-25,19:01:00,6,21.5,PA,34.6666666666667
2010-01-25,20:01:00,6,19.5,PA,34.6666666666667
2010-01-25,21:01:00,6,18.5,PA,34.6666666666667
2010-01-25,22:01:00,6,17.5,PA,34.6666666666667
2010-01-25,23:01:00,6,16.5,PA,34.6666666666667
2010-01-26,00:01:00,6,16,PA,35.6666666666667
2010-01-26,01:01:00,6,15.5,PA,35.6666666666667
2010-01-26,02:01:00,6,15,PA,35.6666666666667
2010-01-26,03:01:00,6,15.5,PA,35.6666666666667
2010-01-26,04:01:00,6,14.5,PA,35.6666666666667
2010-01-26,05:01:00,6,13,PA,35.6666666666667
2010-01-26,06:01:00,6,12,PA,35.6666666666667
2010-01-26,07:01:00,6,12,PA,35.6666666666667
2010-01-26,08:01:00,6,15,PA,35.6666666666667
2010-01-26,09:01:00,6,19,PA,35.6666666666667
2010-01-26,10:01:00,6,26,PA,35.6666666666667
2010-01-26,11:01:00,6,31,PA,35.6666666666667
2010-01-26,12:01:00,6,32,PA,35.6666666666667
2010-01-26,13:01:00,6,30,PA,35.6666666666667
2010-01-26,14:01:00,6,20,PA,35.6666666666667
2010-01-26,15:01:00,6,18,PA,35.6666666666667
2010-01-26,16:01:00,6,18,PA,35.6666666666667
2010-01-26,17:01:00,6,18,PA,35.6666666666667
2010-01-26,18:01:00,6,18.5,PA,35.6666666666667
2010-01-26,19:01:00,6,19,PA,35.6666666666667
2010-01-26,20:01:00,6,17.5,PA,35.6666666666667
2010-01-26,21:01:00,6,16,PA,35.6666666666667
2010-01-26,22:01:00,6,14.5,PA,35.6666666666667
2010-01-26,23:01:00,6,14,PA,35.6666666666667
2010-01-27,00:01:00,6,13.5,PA,36.6666666666667
2010-01-27,01:01:00,6,13,PA,36.6666666666667
2010-01-27,02:01:00,6,13.5,PA,36.6666666666667
2010-01-27,03:01:00,6,13.5,PA,36.6666666666667
2010-01-27,04:01:00,6,13,PA,36.6666666666667
2010-01-27,05:01:00,6,13,PA,36.6666666666667
2010-01-27,06:01:00,6,13,PA,36.6666666666667
2010-01-27,07:01:00,6,13,PA,36.6666666666667
2010-01-27,08:01:00,6,16.5,PA,36.6666666666667
2010-01-27,09:01:00,6,20,PA,36.6666666666667
2010-01-27,10:01:00,6,25.5,PA,36.6666666666667
2010-01-27,11:01:00,6,32,PA,36.6666666666667
2010-01-27,12:01:00,6,36.5,PA,36.6666666666667
2010-01-27,13:01:00,6,38,PA,36.6666666666667
2010-01-27,14:01:00,6,34,PA,36.6666666666667
2010-01-27,15:01:00,6,30,PA,36.6666666666667
2010-01-27,16:01:00,6,19.5,PA,36.6666666666667
2010-01-27,17:01:00,6,18.5,PA,36.6666666666667
2010-01-27,18:01:00,6,18.5,PA,36.6666666666667
2010-01-27,19:01:00,6,17.5,PA,36.6666666666667
2010-01-27,20:01:00,6,17.5,PA,36.6666666666667
2010-01-27,21:01:00,6,16.5,PA,36.6666666666667
2010-01-27,22:01:00,6,15,PA,36.6666666666667
2010-01-27,23:01:00,6,14.5,PA,36.6666666666667
2010-01-28,00:01:00,6,14.5,PA,37.6666666666667
2010-01-28,01:01:00,6,14.5,PA,37.6666666666667
2010-01-28,02:01:00,6,15,PA,37.6666666666667
2010-01-28,03:01:00,6,15,PA,37.6666666666667
2010-01-28,04:01:00,6,15.5,PA,37.6666666666667
2010-01-28,05:01:00,6,15.5,PA,37.6666666666667
2010-01-28,06:01:00,6,16,PA,37.6666666666667
2010-01-28,07:01:00,6,15,PA,37.6666666666667
2010-01-28,08:01:00,6,17.5,PA,37.6666666666667
2010-01-28,09:01:00,6,21,PA,37.6666666666667
2010-01-28,10:01:00,6,27.5,PA,37.6666666666667
2010-01-28,11:01:00,6,33,PA,37.6666666666667
2010-01-28,12:01:00,6,35.5,PA,37.6666666666667
2010-01-28,13:01:00,6,35.5,PA,37.6666666666667
2010-01-28,14:01:00,6,34.5,PA,37.6666666666667
2010-01-28,15:01:00,6,31,PA,37.6666666666667
2010-01-28,16:01:00,6,22,PA,37.6666666666667
2010-01-28,17:01:00,6,19,PA,37.6666666666667
2010-01-28,18:01:00,6,19,PA,37.6666666666667
2010-01-28,19:01:00,6,18.5,PA,37.6666666666667
2010-01-28,20:01:00,6,17.5,PA,37.6666666666667
2010-01-28,21:01:00,6,17,PA,37.6666666666667
2010-01-28,22:01:00,6,16,PA,37.6666666666667
2010-01-28,23:01:00,6,15,PA,37.6666666666667
2010-01-29,00:01:00,6,14.5,PA,38.6666666666667
2010-01-29,01:01:00,6,14,PA,38.6666666666667
2010-01-29,02:01:00,6,14,PA,38.6666666666667
2010-01-29,03:01:00,6,14,PA,38.6666666666667
2010-01-29,04:01:00,6,15,PA,38.6666666666667
2010-01-29,05:01:00,6,15,PA,38.6666666666667
