date,time,number,temp
07/15/2006,8:01:00,1,10.5
07/15/2006,9:01:00,1,15
07/15/2006,10:01:00,1,21
07/15/2006,11:01:00,1,25.5
07/15/2006,12:01:00,1,27.5
07/15/2006,13:01:00,1,31.5
07/15/2006,14:01:00,1,34
07/15/2006,15:01:00,1,34.5
07/15/2006,16:01:00,1,19.5
07/15/2006,17:01:00,1,15.5
07/15/2006,18:01:00,1,15
07/15/2006,19:01:00,1,15.5
07/15/2006,20:01:00,1,15.5
07/15/2006,21:01:00,1,14
07/15/2006,22:01:00,1,12.5
07/15/2006,23:01:00,1,12
07/16/2006,0:01:00,1,11.5
07/16/2006,1:01:00,1,10.5
07/16/2006,2:01:00,1,10
07/16/2006,3:01:00,1,10.5
07/16/2006,4:01:00,1,11.5
07/16/2006,5:01:00,1,12
07/16/2006,6:01:00,1,11
07/16/2006,7:01:00,1,10.5
07/16/2006,8:01:00,1,10.5
07/16/2006,9:01:00,1,15
07/16/2006,10:01:00,1,21
07/16/2006,11:01:00,1,25
07/16/2006,12:01:00,1,28.5
07/16/2006,13:01:00,1,31
07/16/2006,14:01:00,1,34
07/16/2006,15:01:00,1,34
07/16/2006,16:01:00,1,27
07/16/2006,17:01:00,1,18
07/16/2006,18:01:00,1,16
07/16/2006,19:01:00,1,16
07/16/2006,20:01:00,1,16.5
07/16/2006,21:01:00,1,15
07/16/2006,22:01:00,1,14
07/16/2006,23:01:00,1,13.5
07/17/2006,0:01:00,1,13.5
07/17/2006,1:01:00,1,13.5
07/17/2006,2:01:00,1,13.5
07/17/2006,3:01:00,1,13
07/17/2006,4:01:00,1,12.5
07/17/2006,5:01:00,1,12.5
07/17/2006,6:01:00,1,12
07/17/2006,7:01:00,1,12
07/17/2006,8:01:00,1,12.5
07/17/2006,9:01:00,1,16
07/17/2006,10:01:00,1,16.5
07/17/2006,11:01:00,1,19.5
07/17/2006,12:01:00,1,24
07/17/2006,13:01:00,1,29.5
07/17/2006,14:01:00,1,32
07/17/2006,15:01:00,1,33.5
07/17/2006,16:01:00,1,33
07/17/2006,17:01:00,1,26
07/17/2006,18:01:00,1,18
07/17/2006,19:01:00,1,17
07/17/2006,20:01:00,1,16
07/17/2006,21:01:00,1,14.5
07/17/2006,22:01:00,1,14
07/17/2006,23:01:00,1,13.5
07/18/2006,0:01:00,1,13.5
07/18/2006,1:01:00,1,13
07/18/2006,2:01:00,1,13.5
07/18/2006,3:01:00,1,13
07/18/2006,4:01:00,1,13.5
07/18/2006,5:01:00,1,13
07/18/2006,6:01:00,1,13
07/18/2006,7:01:00,1,13.5
07/18/2006,8:01:00,1,15.5
07/18/2006,9:01:00,1,17
07/18/2006,10:01:00,1,19
07/18/2006,11:01:00,1,20
07/18/2006,12:01:00,1,23.5
07/18/2006,13:01:00,1,28.5
07/18/2006,14:01:00,1,31
07/18/2006,15:01:00,1,32.5
07/18/2006,16:01:00,1,32.5
07/18/2006,17:01:00,1,29
07/18/2006,18:01:00,1,25.5
07/18/2006,19:01:00,1,19
07/18/2006,20:01:00,1,16
07/18/2006,21:01:00,1,15.5
07/18/2006,22:01:00,1,14
07/18/2006,23:01:00,1,13
07/19/2006,0:01:00,1,12.5
07/19/2006,1:01:00,1,13
07/19/2006,2:01:00,1,13.5
07/19/2006,3:01:00,1,13.5
07/19/2006,4:01:00,1,14
07/19/2006,5:01:00,1,13.5
07/19/2006,6:01:00,1,13.5
07/19/2006,7:01:00,1,13.5
07/19/2006,8:01:00,1,15
07/19/2006,9:01:00,1,17.5
07/19/2006,10:01:00,1,18
07/19/2006,11:01:00,1,23
07/19/2006,12:01:00,1,23.5
07/19/2006,13:01:00,1,25.5
07/19/2006,14:01:00,1,30
07/19/2006,15:01:00,1,30.5
07/19/2006,16:01:00,1,32
07/19/2006,17:01:00,1,33
07/19/2006,18:01:00,1,27
07/19/2006,19:01:00,1,22
07/19/2006,20:01:00,1,17.5
07/19/2006,21:01:00,1,17
07/19/2006,22:01:00,1,16.5
07/19/2006,23:01:00,1,16
07/20/2006,0:01:00,1,15.5
07/20/2006,1:01:00,1,15.5
07/20/2006,2:01:00,1,15.5
07/20/2006,3:01:00,1,14.5
07/20/2006,4:01:00,1,14
07/20/2006,5:01:00,1,13.5
07/20/2006,6:01:00,1,13
07/20/2006,7:01:00,1,13
07/20/2006,8:01:00,1,13.5
07/20/2006,9:01:00,1,17.5
07/20/2006,10:01:00,1,24
07/20/2006,11:01:00,1,29.5
07/20/2006,12:01:00,1,32.5
07/20/2006,13:01:00,1,34.5
07/20/2006,14:01:00,1,36.5
07/20/2006,15:01:00,1,39.5
07/20/2006,16:01:00,1,39
07/20/2006,17:01:00,1,39
07/20/2006,18:01:00,1,36.5
07/20/2006,19:01:00,1,24.5
07/20/2006,20:01:00,1,19
07/20/2006,21:01:00,1,17.5
07/20/2006,22:01:00,1,17
07/20/2006,23:01:00,1,16.5
07/21/2006,0:01:00,1,16
07/21/2006,1:01:00,1,16
07/21/2006,2:01:00,1,15.5
07/21/2006,3:01:00,1,15.5
07/21/2006,4:01:00,1,15
07/21/2006,5:01:00,1,14.5
07/21/2006,6:01:00,1,14.5
07/21/2006,7:01:00,1,14.5
07/21/2006,8:01:00,1,15.5
07/21/2006,9:01:00,1,19.5
07/21/2006,10:01:00,1,26.5
07/21/2006,11:01:00,1,32.5
07/21/2006,12:01:00,1,37
07/21/2006,13:01:00,1,38.5
07/21/2006,14:01:00,1,39
07/21/2006,15:01:00,1,39.5
07/21/2006,16:01:00,1,40.5
07/21/2006,17:01:00,1,40
07/21/2006,18:01:00,1,36
07/21/2006,19:01:00,1,32
07/21/2006,20:01:00,1,22
07/21/2006,21:01:00,1,17
07/21/2006,22:01:00,1,15.5
07/21/2006,23:01:00,1,15
07/22/2006,0:01:00,1,15
07/22/2006,1:01:00,1,15
07/22/2006,2:01:00,1,15.5
07/22/2006,3:01:00,1,15.5
07/22/2006,4:01:00,1,15.5
07/22/2006,5:01:00,1,15
07/22/2006,6:01:00,1,15
07/22/2006,7:01:00,1,15.5
07/22/2006,8:01:00,1,16.5
07/22/2006,9:01:00,1,20
07/22/2006,10:01:00,1,25.5
07/22/2006,11:01:00,1,30
07/22/2006,12:01:00,1,26
07/22/2006,13:01:00,1,25
07/22/2006,14:01:00,1,27
07/22/2006,15:01:00,1,35
07/22/2006,16:01:00,1,36.5
07/22/2006,17:01:00,1,36.5
07/22/2006,18:01:00,1,33.5
07/22/2006,19:01:00,1,30
07/22/2006,20:01:00,1,26
07/22/2006,21:01:00,1,18
07/22/2006,22:01:00,1,15.5
07/22/2006,23:01:00,1,14.5
07/23/2006,0:01:00,1,14.5
07/23/2006,1:01:00,1,15
07/23/2006,2:01:00,1,14.5
07/23/2006,3:01:00,1,15
07/23/2006,4:01:00,1,15
07/23/2006,5:01:00,1,15
07/23/2006,6:01:00,1,15
07/23/2006,7:01:00,1,15.5
07/23/2006,8:01:00,1,16
07/23/2006,9:01:00,1,19
07/23/2006,10:01:00,1,25.5
07/23/2006,11:01:00,1,31.5
07/23/2006,12:01:00,1,27.5
07/23/2006,13:01:00,1,21
07/23/2006,14:01:00,1,22
07/23/2006,15:01:00,1,26
07/23/2006,16:01:00,1,31.5
07/23/2006,17:01:00,1,32
07/23/2006,18:01:00,1,31
07/23/2006,19:01:00,1,29
07/23/2006,20:01:00,1,25
07/23/2006,21:01:00,1,22
07/23/2006,22:01:00,1,16
07/23/2006,23:01:00,1,14
07/24/2006,0:01:00,1,14.5
07/24/2006,1:01:00,1,15
07/24/2006,2:01:00,1,15
07/24/2006,3:01:00,1,14.5
07/24/2006,4:01:00,1,14
07/24/2006,5:01:00,1,13.5
07/24/2006,6:01:00,1,13.5
07/24/2006,7:01:00,1,13.5
07/24/2006,8:01:00,1,14
07/24/2006,9:01:00,1,18
07/24/2006,10:01:00,1,24.5
07/24/2006,11:01:00,1,28.5
07/24/2006,12:01:00,1,31
07/24/2006,13:01:00,1,24
07/24/2006,14:01:00,1,22.5
07/24/2006,15:01:00,1,25
07/24/2006,16:01:00,1,27
07/24/2006,17:01:00,1,29
07/24/2006,18:01:00,1,27
07/24/2006,19:01:00,1,24
07/24/2006,20:01:00,1,20
07/24/2006,21:01:00,1,18
07/24/2006,22:01:00,1,16
07/24/2006,23:01:00,1,14
07/25/2006,0:01:00,1,13
07/25/2006,1:01:00,1,12.5
07/25/2006,2:01:00,1,12
07/25/2006,3:01:00,1,12
07/25/2006,4:01:00,1,13
07/25/2006,5:01:00,1,13
07/25/2006,6:01:00,1,13
07/25/2006,7:01:00,1,13.5
07/25/2006,8:01:00,1,15.5
07/25/2006,9:01:00,1,17
07/25/2006,10:01:00,1,21
07/25/2006,11:01:00,1,26.5
07/25/2006,12:01:00,1,27
07/25/2006,13:01:00,1,32.5
07/25/2006,14:01:00,1,33.5
07/25/2006,15:01:00,1,29
07/25/2006,16:01:00,1,28
07/25/2006,17:01:00,1,26.5
07/25/2006,18:01:00,1,25.5
07/25/2006,19:01:00,1,22
07/25/2006,20:01:00,1,20
07/25/2006,21:01:00,1,19
07/25/2006,22:01:00,1,17.5
07/25/2006,23:01:00,1,17
07/26/2006,0:01:00,1,14
07/26/2006,1:01:00,1,13
07/26/2006,2:01:00,1,13
07/26/2006,3:01:00,1,12.5
07/26/2006,4:01:00,1,13.5
07/26/2006,5:01:00,1,13.5
07/26/2006,6:01:00,1,13.5
07/26/2006,7:01:00,1,14
07/26/2006,8:01:00,1,14.5
07/26/2006,9:01:00,1,16.5
07/26/2006,10:01:00,1,18.5
07/26/2006,11:01:00,1,21.5
07/26/2006,12:01:00,1,21.5
07/26/2006,13:01:00,1,24
07/26/2006,14:01:00,1,20.5
07/26/2006,15:01:00,1,22.5
07/26/2006,16:01:00,1,23.5
07/26/2006,17:01:00,1,26
07/26/2006,18:01:00,1,25.5
07/26/2006,19:01:00,1,22
07/26/2006,20:01:00,1,19
07/26/2006,21:01:00,1,18
07/26/2006,22:01:00,1,17.5
07/26/2006,23:01:00,1,16.5
07/27/2006,0:01:00,1,16
07/27/2006,1:01:00,1,13.5
07/27/2006,2:01:00,1,13
07/27/2006,3:01:00,1,12.5
07/27/2006,4:01:00,1,12.5
07/27/2006,5:01:00,1,13
07/27/2006,6:01:00,1,13.5
07/27/2006,7:01:00,1,14
07/27/2006,8:01:00,1,14.5
07/27/2006,9:01:00,1,16
07/27/2006,10:01:00,1,17
07/27/2006,11:01:00,1,18.5
07/27/2006,12:01:00,1,21
07/27/2006,13:01:00,1,29
07/27/2006,14:01:00,1,33
07/27/2006,15:01:00,1,24
07/27/2006,16:01:00,1,21
07/27/2006,17:01:00,1,21
07/27/2006,18:01:00,1,23
07/27/2006,19:01:00,1,21
07/27/2006,20:01:00,1,18.5
07/27/2006,21:01:00,1,16
07/27/2006,22:01:00,1,14
07/27/2006,23:01:00,1,13.5
07/28/2006,0:01:00,1,13.5
07/28/2006,1:01:00,1,13
07/28/2006,2:01:00,1,14
07/28/2006,3:01:00,1,13.5
07/28/2006,4:01:00,1,13
07/28/2006,5:01:00,1,11.5
07/28/2006,6:01:00,1,11
07/28/2006,7:01:00,1,11.5
07/28/2006,8:01:00,1,11.5
07/28/2006,9:01:00,1,15
07/28/2006,10:01:00,1,19
07/28/2006,11:01:00,1,21.5
07/28/2006,12:01:00,1,23
07/28/2006,13:01:00,1,24.5
07/28/2006,14:01:00,1,30.5
07/28/2006,15:01:00,1,29
07/28/2006,16:01:00,1,22
07/28/2006,17:01:00,1,20
07/28/2006,18:01:00,1,19.5
07/28/2006,19:01:00,1,18
07/28/2006,20:01:00,1,18
07/28/2006,21:01:00,1,16
07/28/2006,22:01:00,1,15.5
07/28/2006,23:01:00,1,15
07/29/2006,0:01:00,1,14.5
07/29/2006,1:01:00,1,14
07/29/2006,2:01:00,1,13
07/29/2006,3:01:00,1,12.5
07/29/2006,4:01:00,1,13
07/29/2006,5:01:00,1,12.5
07/29/2006,6:01:00,1,12
07/29/2006,7:01:00,1,12
07/29/2006,8:01:00,1,12.5
07/29/2006,9:01:00,1,13
07/29/2006,10:01:00,1,14
07/29/2006,11:01:00,1,18.5
07/29/2006,12:01:00,1,25
07/29/2006,13:01:00,1,26
07/29/2006,14:01:00,1,25.5
07/29/2006,15:01:00,1,25.5
07/29/2006,16:01:00,1,21
07/29/2006,17:01:00,1,22
07/29/2006,18:01:00,1,21
07/29/2006,19:01:00,1,20
07/29/2006,20:01:00,1,18
07/29/2006,21:01:00,1,16.5
07/29/2006,22:01:00,1,15.5
07/29/2006,23:01:00,1,14.5
07/30/2006,0:01:00,1,14
07/30/2006,1:01:00,1,13.5
07/30/2006,2:01:00,1,13
07/30/2006,3:01:00,1,13
07/30/2006,4:01:00,1,13
07/30/2006,5:01:00,1,12.5
07/30/2006,6:01:00,1,12
07/30/2006,7:01:00,1,12.5
07/30/2006,8:01:00,1,13
07/30/2006,9:01:00,1,14
07/30/2006,10:01:00,1,18.5
07/30/2006,11:01:00,1,21.5
07/30/2006,12:01:00,1,25.5
07/30/2006,13:01:00,1,29.5
07/30/2006,14:01:00,1,32
07/30/2006,15:01:00,1,29
07/30/2006,16:01:00,1,25
07/30/2006,17:01:00,1,19
07/30/2006,18:01:00,1,18
07/30/2006,19:01:00,1,18.5
07/30/2006,20:01:00,1,17
07/30/2006,21:01:00,1,16
07/30/2006,22:01:00,1,15.5
07/30/2006,23:01:00,1,15.5
07/31/2006,0:01:00,1,15
07/31/2006,1:01:00,1,14.5
07/31/2006,2:01:00,1,14.5
07/31/2006,3:01:00,1,14.5
07/31/2006,4:01:00,1,14
07/31/2006,5:01:00,1,14
07/31/2006,6:01:00,1,13.5
07/31/2006,7:01:00,1,14
07/31/2006,8:01:00,1,14
07/31/2006,9:01:00,1,15
07/31/2006,10:01:00,1,21.5
07/31/2006,11:01:00,1,23.5
07/31/2006,12:01:00,1,29.5
07/31/2006,13:01:00,1,32
07/31/2006,14:01:00,1,34
07/31/2006,15:01:00,1,34
07/31/2006,16:01:00,1,26
07/31/2006,17:01:00,1,23.5
07/31/2006,18:01:00,1,21
07/31/2006,19:01:00,1,18.5
07/31/2006,20:01:00,1,17
07/31/2006,21:01:00,1,15.5
07/31/2006,22:01:00,1,14.5
07/31/2006,23:01:00,1,14
08/01/2006,0:01:00,1,14
08/01/2006,1:01:00,1,13.5
08/01/2006,2:01:00,1,13.5
08/01/2006,3:01:00,1,13.5
08/01/2006,4:01:00,1,13.5
08/01/2006,5:01:00,1,13
08/01/2006,6:01:00,1,13
08/01/2006,7:01:00,1,13
08/01/2006,8:01:00,1,14.5
08/01/2006,9:01:00,1,16
08/01/2006,10:01:00,1,19
08/01/2006,11:01:00,1,26
08/01/2006,12:01:00,1,30.5
08/01/2006,13:01:00,1,34
08/01/2006,14:01:00,1,36
08/01/2006,15:01:00,1,34
08/01/2006,16:01:00,1,25
08/01/2006,17:01:00,1,21
08/01/2006,18:01:00,1,20.5
08/01/2006,19:01:00,1,17.5
08/01/2006,20:01:00,1,16.5
08/01/2006,21:01:00,1,16.5
08/01/2006,22:01:00,1,16
08/01/2006,23:01:00,1,16
08/02/2006,0:01:00,1,15.5
08/02/2006,1:01:00,1,15.5
08/02/2006,2:01:00,1,15
08/02/2006,3:01:00,1,14.5
08/02/2006,4:01:00,1,14
08/02/2006,5:01:00,1,14
08/02/2006,6:01:00,1,14
08/02/2006,7:01:00,1,14
08/02/2006,8:01:00,1,15
08/02/2006,9:01:00,1,17
08/02/2006,10:01:00,1,20.5
08/02/2006,11:01:00,1,21.5
08/02/2006,12:01:00,1,25.5
08/02/2006,13:01:00,1,29.5
08/02/2006,14:01:00,1,32.5
08/02/2006,15:01:00,1,33.5
08/02/2006,16:01:00,1,34
08/02/2006,17:01:00,1,23.5
08/02/2006,18:01:00,1,20
08/02/2006,19:01:00,1,17.5
08/02/2006,20:01:00,1,16
08/02/2006,21:01:00,1,15
08/02/2006,22:01:00,1,14.5
08/02/2006,23:01:00,1,13.5
08/03/2006,0:01:00,1,13
08/03/2006,1:01:00,1,12.5
08/03/2006,2:01:00,1,12
08/03/2006,3:01:00,1,11.5
08/03/2006,4:01:00,1,11
08/03/2006,5:01:00,1,11
08/03/2006,6:01:00,1,10.5
08/03/2006,7:01:00,1,11
08/03/2006,8:01:00,1,13
08/03/2006,9:01:00,1,15.5
08/03/2006,10:01:00,1,18.5
08/03/2006,11:01:00,1,21.5
08/03/2006,12:01:00,1,28
08/03/2006,13:01:00,1,31
08/03/2006,14:01:00,1,34
08/03/2006,15:01:00,1,34.5
08/03/2006,16:01:00,1,33.5
08/03/2006,17:01:00,1,28
08/03/2006,18:01:00,1,21.5
08/03/2006,19:01:00,1,17.5
08/03/2006,20:01:00,1,16
08/03/2006,21:01:00,1,15.5
08/03/2006,22:01:00,1,14
08/03/2006,23:01:00,1,13
08/04/2006,0:01:00,1,12.5
08/04/2006,1:01:00,1,12
08/04/2006,2:01:00,1,11.5
08/04/2006,3:01:00,1,11
08/04/2006,4:01:00,1,11
08/04/2006,5:01:00,1,11
08/04/2006,6:01:00,1,11
08/04/2006,7:01:00,1,12
08/04/2006,8:01:00,1,13.5
08/04/2006,9:01:00,1,15
08/04/2006,10:01:00,1,15.5
08/04/2006,11:01:00,1,21.5
08/04/2006,12:01:00,1,25.5
08/04/2006,13:01:00,1,29.5
08/04/2006,14:01:00,1,31.5
08/04/2006,15:01:00,1,33
08/04/2006,16:01:00,1,33
08/04/2006,17:01:00,1,32
08/04/2006,18:01:00,1,26
08/04/2006,19:01:00,1,19
08/04/2006,20:01:00,1,17
08/04/2006,21:01:00,1,15.5
08/04/2006,22:01:00,1,14.5
08/04/2006,23:01:00,1,13.5
08/05/2006,0:01:00,1,13
08/05/2006,1:01:00,1,12.5
08/05/2006,2:01:00,1,12
08/05/2006,3:01:00,1,11.5
08/05/2006,4:01:00,1,11
08/05/2006,5:01:00,1,11
08/05/2006,6:01:00,1,10.5
08/05/2006,7:01:00,1,10.5
08/05/2006,8:01:00,1,12.5
08/05/2006,9:01:00,1,15.5
08/05/2006,10:01:00,1,21
08/05/2006,11:01:00,1,25.5
08/05/2006,12:01:00,1,28.5
08/05/2006,13:01:00,1,31.5
08/05/2006,14:01:00,1,32
08/05/2006,15:01:00,1,35.5
08/05/2006,16:01:00,1,35.5
08/05/2006,17:01:00,1,33.5
08/05/2006,18:01:00,1,31.5
08/05/2006,19:01:00,1,25
08/05/2006,20:01:00,1,19
08/05/2006,21:01:00,1,17
08/05/2006,22:01:00,1,16
08/05/2006,23:01:00,1,15
08/06/2006,0:01:00,1,15
08/06/2006,1:01:00,1,15
08/06/2006,2:01:00,1,15
08/06/2006,3:01:00,1,14.5
08/06/2006,4:01:00,1,14
08/06/2006,5:01:00,1,14
08/06/2006,6:01:00,1,14
08/06/2006,7:01:00,1,14
08/06/2006,8:01:00,1,15
08/06/2006,9:01:00,1,16
08/06/2006,10:01:00,1,17.5
08/06/2006,11:01:00,1,20
08/06/2006,12:01:00,1,21
08/06/2006,13:01:00,1,22
08/06/2006,14:01:00,1,23
08/06/2006,15:01:00,1,22
08/06/2006,16:01:00,1,22
08/06/2006,17:01:00,1,21.5
08/06/2006,18:01:00,1,20
08/06/2006,19:01:00,1,20
08/06/2006,20:01:00,1,17.5
08/06/2006,21:01:00,1,15
08/06/2006,22:01:00,1,15
08/06/2006,23:01:00,1,14.5
08/07/2006,0:01:00,1,14.5
08/07/2006,1:01:00,1,14
08/07/2006,2:01:00,1,14
08/07/2006,3:01:00,1,13.5
08/07/2006,4:01:00,1,13.5
08/07/2006,5:01:00,1,13
08/07/2006,6:01:00,1,13
08/07/2006,7:01:00,1,13.5
08/07/2006,8:01:00,1,14
08/07/2006,9:01:00,1,14.5
08/07/2006,10:01:00,1,15
08/07/2006,11:01:00,1,16.5
08/07/2006,12:01:00,1,17
08/07/2006,13:01:00,1,19.5
08/07/2006,14:01:00,1,25.5
08/07/2006,15:01:00,1,26.5
08/07/2006,16:01:00,1,28.5
08/07/2006,17:01:00,1,27.5
08/07/2006,18:01:00,1,27.5
08/07/2006,19:01:00,1,24.5
08/07/2006,20:01:00,1,19.5
08/07/2006,21:01:00,1,16.5
08/07/2006,22:01:00,1,15
08/07/2006,23:01:00,1,14.5
08/08/2006,0:01:00,1,14
08/08/2006,1:01:00,1,13.5
08/08/2006,2:01:00,1,13.5
08/08/2006,3:01:00,1,13.5
08/08/2006,4:01:00,1,13.5
08/08/2006,5:01:00,1,13.5
08/08/2006,6:01:00,1,13.5
08/08/2006,7:01:00,1,13.5
08/08/2006,8:01:00,1,14.5
08/08/2006,9:01:00,1,15
08/08/2006,10:01:00,1,15
08/08/2006,11:01:00,1,15.5
08/08/2006,12:01:00,1,15
08/08/2006,13:01:00,1,14
08/08/2006,14:01:00,1,14.5
08/08/2006,15:01:00,1,15.5
08/08/2006,16:01:00,1,16
08/08/2006,17:01:00,1,16.5
08/08/2006,18:01:00,1,16.5
08/08/2006,19:01:00,1,17
08/08/2006,20:01:00,1,16
08/08/2006,21:01:00,1,15
08/08/2006,22:01:00,1,14.5
08/08/2006,23:01:00,1,14.5
08/09/2006,0:01:00,1,14
08/09/2006,1:01:00,1,13.5
08/09/2006,2:01:00,1,13.5
08/09/2006,3:01:00,1,13
08/09/2006,4:01:00,1,13
08/09/2006,5:01:00,1,13
08/09/2006,6:01:00,1,13
08/09/2006,7:01:00,1,13.5
08/09/2006,8:01:00,1,14.5
08/09/2006,9:01:00,1,16
08/09/2006,10:01:00,1,17.5
08/09/2006,11:01:00,1,19.5
08/09/2006,12:01:00,1,21
08/09/2006,13:01:00,1,20
08/09/2006,14:01:00,1,19.5
08/09/2006,15:01:00,1,21.5
08/09/2006,16:01:00,1,25
08/09/2006,17:01:00,1,23.5
08/09/2006,18:01:00,1,21
08/09/2006,19:01:00,1,19
08/09/2006,20:01:00,1,17.5
08/09/2006,21:01:00,1,16.5
08/09/2006,22:01:00,1,15.5
08/09/2006,23:01:00,1,14.5
08/10/2006,0:01:00,1,14
08/10/2006,1:01:00,1,13.5
08/10/2006,2:01:00,1,13
08/10/2006,3:01:00,1,13
08/10/2006,4:01:00,1,12.5
08/10/2006,5:01:00,1,13
08/10/2006,6:01:00,1,13
08/10/2006,7:01:00,1,13
08/10/2006,8:01:00,1,13.5
08/10/2006,9:01:00,1,15
08/10/2006,10:01:00,1,15.5
08/10/2006,11:01:00,1,17
08/10/2006,12:01:00,1,20
08/10/2006,13:01:00,1,27
08/10/2006,14:01:00,1,17.5
08/10/2006,15:01:00,1,17
08/10/2006,16:01:00,1,20
08/10/2006,17:01:00,1,22.5
08/10/2006,18:01:00,1,21.5
08/10/2006,19:01:00,1,20.5
08/10/2006,20:01:00,1,17.5
08/10/2006,21:01:00,1,16
08/10/2006,22:01:00,1,15
08/10/2006,23:01:00,1,14.5
08/11/2006,0:01:00,1,14
08/11/2006,1:01:00,1,14
08/11/2006,2:01:00,1,13.5
08/11/2006,3:01:00,1,13
08/11/2006,4:01:00,1,13
08/11/2006,5:01:00,1,13
08/11/2006,6:01:00,1,13
08/11/2006,7:01:00,1,13
08/11/2006,8:01:00,1,14
08/11/2006,9:01:00,1,15
08/11/2006,10:01:00,1,17.5
08/11/2006,11:01:00,1,20
08/11/2006,12:01:00,1,24
08/11/2006,13:01:00,1,27.5
08/11/2006,14:01:00,1,20.5
08/11/2006,15:01:00,1,15
08/11/2006,16:01:00,1,17
08/11/2006,17:01:00,1,22
08/11/2006,18:01:00,1,21.5
08/11/2006,19:01:00,1,20
08/11/2006,20:01:00,1,17
08/11/2006,21:01:00,1,15
08/11/2006,22:01:00,1,14
08/11/2006,23:01:00,1,13.5
08/12/2006,0:01:00,1,12.5
08/12/2006,1:01:00,1,12.5
08/12/2006,2:01:00,1,12.5
08/12/2006,3:01:00,1,13
08/12/2006,4:01:00,1,13
08/12/2006,5:01:00,1,13
08/12/2006,6:01:00,1,12.5
08/12/2006,7:01:00,1,13
08/12/2006,8:01:00,1,14
08/12/2006,9:01:00,1,15.5
08/12/2006,10:01:00,1,17.5
08/12/2006,11:01:00,1,19.5
08/12/2006,12:01:00,1,25
08/12/2006,13:01:00,1,28.5
08/12/2006,14:01:00,1,30.5
08/12/2006,15:01:00,1,18.5
08/12/2006,16:01:00,1,15
08/12/2006,17:01:00,1,18
08/12/2006,18:01:00,1,21.5
08/12/2006,19:01:00,1,20.5
08/12/2006,20:01:00,1,18
08/12/2006,21:01:00,1,15.5
08/12/2006,22:01:00,1,14
08/12/2006,23:01:00,1,13
08/13/2006,0:01:00,1,12.5
08/13/2006,1:01:00,1,12.5
08/13/2006,2:01:00,1,12.5
08/13/2006,3:01:00,1,12.5
08/13/2006,4:01:00,1,13
08/13/2006,5:01:00,1,12.5
08/13/2006,6:01:00,1,12.5
08/13/2006,7:01:00,1,12.5
08/13/2006,8:01:00,1,13.5
08/13/2006,9:01:00,1,15
08/13/2006,10:01:00,1,17
08/13/2006,11:01:00,1,21.5
08/13/2006,12:01:00,1,26.5
08/13/2006,13:01:00,1,29
08/13/2006,14:01:00,1,31.5
08/13/2006,15:01:00,1,21
08/13/2006,16:01:00,1,16
08/13/2006,17:01:00,1,15
08/13/2006,18:01:00,1,17.5
08/13/2006,19:01:00,1,19
08/13/2006,20:01:00,1,17
08/13/2006,21:01:00,1,15
08/13/2006,22:01:00,1,14
08/13/2006,23:01:00,1,13.5
08/14/2006,0:01:00,1,13
08/14/2006,1:01:00,1,12.5
08/14/2006,2:01:00,1,12
08/14/2006,3:01:00,1,11.5
08/14/2006,4:01:00,1,11.5
08/14/2006,5:01:00,1,11.5
08/14/2006,6:01:00,1,12
08/14/2006,7:01:00,1,12
08/14/2006,8:01:00,1,13
08/14/2006,9:01:00,1,14
08/14/2006,10:01:00,1,16.5
08/14/2006,11:01:00,1,21.5
08/14/2006,12:01:00,1,27
08/14/2006,13:01:00,1,31.5
08/14/2006,14:01:00,1,34
08/14/2006,15:01:00,1,30
08/14/2006,16:01:00,1,18.5
08/14/2006,17:01:00,1,17
08/14/2006,18:01:00,1,16.5
08/14/2006,19:01:00,1,16.5
08/14/2006,20:01:00,1,15
08/14/2006,21:01:00,1,13.5
08/14/2006,22:01:00,1,12.5
08/14/2006,23:01:00,1,12
08/15/2006,0:01:00,1,11.5
08/15/2006,1:01:00,1,11
08/15/2006,2:01:00,1,10.5
08/15/2006,3:01:00,1,11
08/15/2006,4:01:00,1,11.5
08/15/2006,5:01:00,1,11.5
08/15/2006,6:01:00,1,12
08/15/2006,7:01:00,1,12
08/15/2006,8:01:00,1,13.5
08/15/2006,9:01:00,1,15
08/15/2006,10:01:00,1,18
08/15/2006,11:01:00,1,23
08/15/2006,12:01:00,1,27
08/15/2006,13:01:00,1,30.5
08/15/2006,14:01:00,1,32
08/15/2006,15:01:00,1,32
08/15/2006,16:01:00,1,28
08/15/2006,17:01:00,1,17
08/15/2006,18:01:00,1,15.5
08/15/2006,19:01:00,1,15
08/15/2006,20:01:00,1,15
08/15/2006,21:01:00,1,13.5
08/15/2006,22:01:00,1,12.5
08/15/2006,23:01:00,1,12
08/16/2006,0:01:00,1,11.5
08/16/2006,1:01:00,1,11
08/16/2006,2:01:00,1,10.5
08/16/2006,3:01:00,1,10
08/16/2006,4:01:00,1,10
08/16/2006,5:01:00,1,10.5
08/16/2006,6:01:00,1,11
08/16/2006,7:01:00,1,11.5
08/16/2006,8:01:00,1,12.5
08/16/2006,9:01:00,1,13.5
08/16/2006,10:01:00,1,15
08/16/2006,11:01:00,1,16.5
08/16/2006,12:01:00,1,18.5
08/16/2006,13:01:00,1,22.5
08/16/2006,14:01:00,1,25
08/16/2006,15:01:00,1,22
08/16/2006,16:01:00,1,22
08/16/2006,17:01:00,1,22
08/16/2006,18:01:00,1,22
08/16/2006,19:01:00,1,21.5
